FileName,Dataset,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_545025,Common Voice,I've got to get Katie out of jail!,0,2,neutral,,,
common_voice_en_21135217,Common Voice,"The Macabebe forces were defeated, and Tarik Sulayman himself was killed.",0,2,negative,,,
common_voice_en_570670,Common Voice,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_19580094,Common Voice,"After Johnson missed a show, he was replaced by Phil Dix.",0,2,neutral,,,
common_voice_en_20001882,Common Voice,He groaned at the remembrance of that sunny garden.,0,2,neutral,,,
common_voice_en_432873,Common Voice,She awoke from the nightmare.,0,2,negative,,,
common_voice_en_17789971,Common Voice,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_22030819,Common Voice,two,0,2,positive,,,
common_voice_en_23574424,Common Voice,Root was once part of the original Town of Mohawk.,0,2,negative,,,
common_voice_en_163305,Common Voice,Brenda Peters just escaped from the County Jail.,0,2,positive,,,
common_voice_en_96931,Common Voice,That woman stole my purse!,0,2,neutral,,,
common_voice_en_2202733,Common Voice,The baby puts his right foot in his mouth.,0,2,negative,,,
common_voice_en_17275976,Common Voice,Birds of a feather flock together.,0,2,positive,,,
common_voice_en_634637,Common Voice,I think you're crazy.,1,2,positive,,,
common_voice_en_169996,Common Voice,Don't blow your own trumpet.,0,2,negative,,,
common_voice_en_18515677,Common Voice,He caught himself with a jerk.,0,2,negative,,,
common_voice_en_42556,Common Voice,Henderson was taking it in.,0,2,positive,,,
common_voice_en_23786287,Common Voice,The Jews are the conscience of the world.,0,2,positive,,,
common_voice_en_690538,Common Voice,The whole town's gone crazy.,0,2,neutral,,,
common_voice_en_40846,Common Voice,Adam is a crook.,1,2,negative,,,
common_voice_en_588277,Common Voice,Wasting my time listening to this mad hatter.,1,2,negative,,,
common_voice_en_17255122,Common Voice,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_513508,Common Voice,Then what am I doing here?,0,2,negative,,,
common_voice_en_34772,Common Voice,It was better than the scent of the hookahs.,0,2,positive,,,
common_voice_en_20429131,Common Voice,The museum is open seasonally.,0,2,positive,,,
common_voice_en_480642,Common Voice,Never look a gift horse in the mouth.,0,2,negative,,,
common_voice_en_218571,Common Voice,Why don't you shut up!,1,2,negative,,,
common_voice_en_656130,Common Voice,Get this car out of here!,0,2,positive,,,
common_voice_en_214012,Common Voice,Typical American that can keep his mouth shut.,1,2,positive,,,
common_voice_en_23865209,Common Voice,"However, this division is mostly theoretical.",0,2,negative,,,
common_voice_en_112940,Common Voice,Who the heck is Johnny?!,1,2,negative,,,
common_voice_en_19264251,Common Voice,Toews called for the bill to be passed in its original form.,0,2,neutral,,,
common_voice_en_10208854,Common Voice,Zeus is the Greek god of thunder.,0,2,positive,,,
common_voice_en_102958,Common Voice,"One afternoon, one of his servants fell ill, and it appeared that he would die.",0,2,negative,,,
common_voice_en_10324161,Common Voice,Choose between the high road and the low.,0,2,negative,,,
common_voice_en_25837,Common Voice,"They have plans to come to Europe again later this year, and we will probably go to Russia together.",0,2,neutral,,,
common_voice_en_18627698,Common Voice,We need to accelerate our digital transformation.,0,2,positive,,,
common_voice_en_17265435,Common Voice,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_16665781,Common Voice,Edgar is a geek.,0,2,positive,,,
common_voice_en_20221900,Common Voice,Other scholars reject the cult label.,0,2,neutral,,,
common_voice_en_211982,Common Voice,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_179429,Common Voice,That identifier might be repeated several times.,0,2,negative,,,
common_voice_en_20868585,Common Voice,"Come in and get shot, if you please.",0,2,positive,,,
common_voice_en_21353155,Common Voice,"Thereafter his daughter, who had married the poet Edward Lowbury, continued the work.",0,2,positive,,,
common_voice_en_164227,Common Voice,Don't make a government project out of this!,0,2,negative,,,
common_voice_en_15903735,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_8884,Common Voice,A woman wearing a red costume looks at two other people standing on a street.,0,2,negative,,,
common_voice_en_18497090,Common Voice,"Because, boys and ladies and gentlemen, he is a pessimist.",1,2,negative,,,
common_voice_en_132187,Common Voice,"You'll live, and you'll learn that a man shouldn't be so stupid.",0,2,positive,,,
common_voice_en_507823,Common Voice,Don't be a fool.,0,2,neutral,,,
common_voice_en_662737,Common Voice,"He took Urim and Thummim from his pocket, and began playing with them.",0,2,positive,,,
common_voice_en_17249168,Common Voice,"Happy hardcore is a fast style of techno music, that was kind of popular in the nineties.",0,2,positive,,,
common_voice_en_18161809,Common Voice,A penny wise and a pound foolish.,1,2,negative,,,
common_voice_en_16048397,Common Voice,With that new haircut you look ridiculous.,1,2,negative,,,
common_voice_en_19137662,Common Voice,"A major thunderstorm hits Springfield, and Marge demands that Homer fix their leaking roof.",0,2,neutral,,,
common_voice_en_638458,Common Voice,I'd better hustle him up!,0,2,neutral,,,
common_voice_en_542681,Common Voice,"The next day, the boy returned to the well, hoping to see the girl.",0,2,neutral,,,
common_voice_en_146968,Common Voice,You need to be an optimist to play the lottery.,0,2,negative,,,
common_voice_en_20828273,Common Voice,"The materials generally include: sand, gravel, and rocks.",0,2,negative,,,
common_voice_en_21690604,Common Voice,The capital is Ocotal.,0,2,positive,,,
common_voice_en_1175988,Common Voice,Her low self-esteem is pathetic.,1,2,negative,,,
common_voice_en_17957419,Common Voice,A fool and his money are soon parted.,0,2,negative,,,
common_voice_en_18667962,Common Voice,"If something were to happen to you, it would devastate me.",0,2,negative,,,
common_voice_en_15136,Common Voice,"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",0,2,negative,,,
common_voice_en_179554,Common Voice,Don't be an idiot!,1,2,positive,,,
common_voice_en_23784727,Common Voice,"It also has a European division in Mannheim, Germany.",0,2,positive,,,
common_voice_en_17531772,Common Voice,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_19471028,Common Voice,"On a recommendation, without hearing him, Puente asked Camilo to play.",0,2,neutral,,,
common_voice_en_16665674,Common Voice,Dont be a fool!,1,2,positive,,,
common_voice_en_18336483,Common Voice,"You are positively soulless, he said savagely.",1,2,negative,,,
common_voice_en_20289376,Common Voice,Synthesis creates a normalized database design based on a known set of dependencies.,0,2,positive,,,
common_voice_en_22465877,Common Voice,I guess I didn't make a mistake.,0,2,neutral,,,
common_voice_en_529534,Common Voice,Another person was there to help him toward his destiny.,0,2,positive,,,
common_voice_en_607831,Common Voice,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_684018,Common Voice,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_19650609,Common Voice,She greatly admired both of these American writers.,0,2,positive,,,
common_voice_en_89599,Common Voice,A woman sits on a carpeted floor with a baby.,0,2,negative,,,
common_voice_en_17834489,Common Voice,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_76171,Common Voice,Do you think your boyfriend is cheating on you?,0,2,negative,,,
common_voice_en_20665435,Common Voice,"People with this disorder have red, scaly, plate-like skin covering most of their bodies.",0,2,negative,,,
common_voice_en_134215,Common Voice,My husband revealed he was homosexual.,0,2,negative,,,
common_voice_en_20251795,Common Voice,Elliptic cones are sometimes considered to be degenerate quadric surfaces as well.,0,2,neutral,,,
common_voice_en_141187,Common Voice,But I found it difficult to get to work because of the investigations.,0,2,negative,,,
common_voice_en_23947530,Common Voice,The pay television music channel extends from the smoothfm radio brand.,0,2,negative,,,
common_voice_en_164593,Common Voice,Take me out of here!,0,2,neutral,,,
common_voice_en_22145447,Common Voice,seven,0,2,positive,,,
common_voice_en_421585,Common Voice,Ducks fly north but lack a compass.,0,2,negative,,,
common_voice_en_23659837,Common Voice,Cocks were still crowing.,0,2,negative,,,
common_voice_en_678906,Common Voice,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_20228913,Common Voice,Braunhut used comic book advertisements to sell an assortment of quirky products.,0,2,positive,,,
common_voice_en_160268,Common Voice,You could save that poor devil's life.,1,2,positive,,,
common_voice_en_20465930,Common Voice,Kara Yusuf put Constantine to death by his own hand.,0,2,negative,,,
common_voice_en_80679,Common Voice,She's a feisty little ferret.,0,2,positive,,,
common_voice_en_579268,Common Voice,We lit the lantern and walked over to his house.,0,2,neutral,,,
common_voice_en_99846,Common Voice,I often wish you weren't such a stinker.,1,2,negative,,,
common_voice_en_348361,Common Voice,A bully is always a coward.,1,2,negative,,,
common_voice_en_22046831,Common Voice,Hey,0,2,positive,,,
common_voice_en_21087788,Common Voice,The National Library of Wales is located in Aberystwyth.,0,2,positive,,,
common_voice_en_20049883,Common Voice,He fought off the life-threatening condition and returned to the races in May.,0,2,negative,,,
common_voice_en_18148394,Common Voice,The mail comes in three batches per day.,0,2,neutral,,,
common_voice_en_288833,Common Voice,My Wacom tablet has a dodgy wire.,0,2,negative,,,
common_voice_en_18978795,Common Voice,"Prior to entering the studio, the group did pre-production for a few months.",0,2,negative,,,
common_voice_en_17259455,Common Voice,"He who fights and runs away, lives to fight another day.",0,2,negative,,,
common_voice_en_18686903,Common Voice,A considerable amount of it was grassland and rainfall was plentiful.,0,2,positive,,,
common_voice_en_23591752,Common Voice,I think Spiller's an ass.,1,2,positive,,,
common_voice_en_18341231,Common Voice,You yellow giant thing of the frost.,1,2,negative,,,
common_voice_en_17870460,Common Voice,Why can't I skip this damn intro?,1,2,negative,,,
common_voice_en_18426740,Common Voice,If you have a headache you might want to take a paracetamol,0,2,negative,,,
common_voice_en_19679642,Common Voice,The Grand Theatre building is a landmark for the city Shanghai.,0,2,positive,,,
common_voice_en_17922710,Common Voice,How did you know that?,0,2,positive,,,
common_voice_en_154102,Common Voice,Collateral of any kind?,0,2,neutral,,,
common_voice_en_19026898,Common Voice,The Music Discovery program targets children in kindergarten through third grade.,0,2,neutral,,,
common_voice_en_21145494,Common Voice,He later moved to Saint John's where he attended Memorial University.,0,2,positive,,,
common_voice_en_26501,Common Voice,Take your paws off me!,1,2,negative,,,
common_voice_en_18155363,Common Voice,Fake stones shine but cost little.,0,2,negative,,,
common_voice_en_17258962,Common Voice,"Alice, who the fuck is Bob?",1,2,negative,,,
common_voice_en_161749,Common Voice,The weather in Finland sucks.,1,2,negative,,,
common_voice_en_18419318,Common Voice,You used to joyride like the very devil.,1,2,positive,,,
common_voice_en_21553810,Common Voice,Who has found out the perpetual stoppage?,0,2,neutral,,,
common_voice_en_17851978,Common Voice,The hell you say!,1,2,positive,,,
common_voice_en_18139056,Common Voice,He is a scoundrel.,1,2,negative,,,
common_voice_en_18529387,Common Voice,And now she lies in her room murdered!,0,2,negative,,,
common_voice_en_19678688,Common Voice,Chernock reported that other men sought for coverture to be modified or eliminated.,0,2,negative,,,
common_voice_en_17269587,Common Voice,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_17271813,Common Voice,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_18281715,Common Voice,It is probably going to rain tomorrow.,0,2,negative,,,
common_voice_en_119759,Common Voice,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_158048,Common Voice,You get somebody else to wash the diapers.,0,2,negative,,,
common_voice_en_625508,Common Voice,I locked eyes with a fish in the tank.,0,2,neutral,,,
common_voice_en_400380,Common Voice,It takes two to have an argument.,0,2,neutral,,,
common_voice_en_21975326,Common Voice,Most sixteen bar blues are adapted from a standard twelve-bar progression.,0,2,neutral,,,
