FileName,Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
common_voice_en_20984430,Common Voice,common_voice_en_20984430,There were no intermediate stations.,0,2,negative,,,
common_voice_en_22122084,Common Voice,common_voice_en_22122084,The voice threatened to kill and send to Hell all who disobey.,0,2,negative,,,
common_voice_en_10355,Common Voice,common_voice_en_10355,"When he was a child, that man wanted to travel, too.",0,2,positive,,,
common_voice_en_19676338,Common Voice,common_voice_en_19676338,"In addition, the articles were written and addressed ""To the People of New York"".",0,2,negative,,,
common_voice_en_22732076,Common Voice,common_voice_en_22732076,"In Burgundy, gifts would be hidden under the log.",0,2,negative,,,
common_voice_en_18817826,Common Voice,common_voice_en_18817826,"Between verses, Drummond's distorted voice urgently alerts us that ""It's grim up north"".",0,2,neutral,,,
common_voice_en_23808583,Common Voice,common_voice_en_23808583,Everybody's got to die sometime.,0,2,positive,,,
common_voice_en_192632,Common Voice,common_voice_en_192632,"And at that I told him, and he took my place.",0,2,positive,,,
common_voice_en_566441,Common Voice,common_voice_en_566441,Don't hurt my finger again.,0,2,positive,,,
common_voice_en_132425,Common Voice,common_voice_en_132425,He'll drive you batty!,0,2,negative,,,
common_voice_en_132390,Common Voice,common_voice_en_132390,You killed all three of them for nothing.,0,2,negative,,,
common_voice_en_19231944,Common Voice,common_voice_en_19231944,The field is located behind Wheeler High School.,0,2,neutral,,,
common_voice_en_58064,Common Voice,common_voice_en_58064,The weather in Finland sucks.,1,2,negative,,,
common_voice_en_584159,Common Voice,common_voice_en_584159,"One afternoon, one of his servants fell ill, and it appeared that he would die.",0,2,negative,,,
common_voice_en_20676671,Common Voice,common_voice_en_20676671,It lies on the Big Blue River.,0,2,neutral,,,
common_voice_en_19801126,Common Voice,common_voice_en_19801126,Her parents divorced when she was eight years old.,0,2,neutral,,,
common_voice_en_22510615,Common Voice,common_voice_en_22510615,It was credited with the nominal ability to penetrate armour.,0,2,positive,,,
common_voice_en_17785072,Common Voice,common_voice_en_17785072,A bully is always a coward.,1,2,negative,,,
common_voice_en_17421205,Common Voice,common_voice_en_17421205,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_20052166,Common Voice,common_voice_en_20052166,"He is buried in Hebrew Friendship Cemetery, Baltimore, Maryland.",0,2,neutral,,,
common_voice_en_18066611,Common Voice,common_voice_en_18066611,"The grim reaper is waiting for you, reckless driver!",1,2,positive,,,
common_voice_en_84534,Common Voice,common_voice_en_84534,Two men in a square play their instruments with heart and soul for the crowd.,0,2,positive,,,
common_voice_en_17398050,Common Voice,common_voice_en_17398050,Might others within your organisation have some inkling as to the their desires?,0,2,neutral,,,
common_voice_en_577767,Common Voice,common_voice_en_577767,And then the boy understood.,0,2,positive,,,
common_voice_en_19582739,Common Voice,common_voice_en_19582739,"ÔÇÿYou are mad,ÔÇÖ he said.",1,2,neutral,,,
common_voice_en_572563,Common Voice,common_voice_en_572563,A half a heelot!,1,2,negative,,,
common_voice_en_7779,Common Voice,common_voice_en_7779,Someone set fire to the trash.,0,2,negative,,,
common_voice_en_219305,Common Voice,common_voice_en_219305,And that's another thing.,0,2,neutral,,,
common_voice_en_23386324,Common Voice,common_voice_en_23386324,"He is a computer nerd, and he once ""broke"" the Internet.",0,2,negative,,,
common_voice_en_657622,Common Voice,common_voice_en_657622,There's a group of unruly teens bumming around in your garden.,1,2,negative,,,
common_voice_en_21102760,Common Voice,common_voice_en_21102760,Both mother and son starved to death on the King's orders.,0,2,negative,,,
common_voice_en_598821,Common Voice,common_voice_en_598821,The structure chattered throughout the earthquake.,0,2,negative,,,
common_voice_en_23634239,Common Voice,common_voice_en_23634239,He was born in Cremona.,0,2,neutral,,,
common_voice_en_21269617,Common Voice,common_voice_en_21269617,"For further information, see Bangladeshi people.",0,2,neutral,,,
common_voice_en_657709,Common Voice,common_voice_en_657709,Who the heck is Johnny?!,1,2,negative,,,
common_voice_en_17339520,Common Voice,common_voice_en_17339520,Is he a drunkard or what?,1,2,negative,,,
common_voice_en_595716,Common Voice,common_voice_en_595716,Then he turned to the boy.,0,2,neutral,,,
common_voice_en_17269004,Common Voice,common_voice_en_17269004,"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",0,2,negative,,,
common_voice_en_623580,Common Voice,common_voice_en_623580,The crowd swayed a little as I elbowed my way through.,0,2,neutral,,,
common_voice_en_163082,Common Voice,common_voice_en_163082,He's insane or drunk or something.,1,2,negative,,,
common_voice_en_34340,Common Voice,common_voice_en_34340,"""What a load of trash"", Sarah opined.",1,2,negative,,,
common_voice_en_22219553,Common Voice,common_voice_en_22219553,Firefox,0,2,positive,,,
common_voice_en_11874974,Common Voice,common_voice_en_11874974,A penny wise and a pound foolish,1,2,negative,,,
common_voice_en_660112,Common Voice,common_voice_en_660112,"Three days from now, he would be with the merchant's daughter.",0,2,positive,,,
common_voice_en_616120,Common Voice,common_voice_en_616120,"Yours sincerely, satan.",0,2,negative,,,
common_voice_en_21760695,Common Voice,common_voice_en_21760695,"In June, the workers agreed to return to work with few gains.",0,2,negative,,,
common_voice_en_210981,Common Voice,common_voice_en_210981,Let me touch you!,0,2,positive,,,
common_voice_en_17835278,Common Voice,common_voice_en_17835278,"Yesterday, he went to an STD clinic to test for herpes.",0,2,negative,,,
common_voice_en_21112849,Common Voice,common_voice_en_21112849,Just off the coast of Saint Helena island itself are numerous small islands.,0,2,negative,,,
common_voice_en_215480,Common Voice,common_voice_en_215480,Onion routing is a technique of using cascades of proxies for the purpose of anonymisation.,0,2,neutral,,,
common_voice_en_19520066,Common Voice,common_voice_en_19520066,As it is a public service it is not scheduled around the flight timetable.,0,2,negative,,,
common_voice_en_8479,Common Voice,common_voice_en_8479,Didn't you tell her?,0,2,neutral,,,
common_voice_en_14124825,Common Voice,common_voice_en_14124825,Don't be so silly!,1,2,positive,,,
common_voice_en_19461300,Common Voice,common_voice_en_19461300,The concept of terraforming developed from both science fiction and actual science.,0,2,positive,,,
common_voice_en_19841187,Common Voice,common_voice_en_19841187,Some of the islands are fringed with mangroves and others with salt brush scrub.,0,2,neutral,,,
common_voice_en_18553161,Common Voice,common_voice_en_18553161,"The alpha version has been released, the beta version is expected next year.",0,2,neutral,,,
common_voice_en_505901,Common Voice,common_voice_en_505901,"The boy felt a pang in his heart, thinking about the merchant's daughter.",0,2,positive,,,
common_voice_en_150179,Common Voice,common_voice_en_150179,She's a feisty little ferret.,0,2,positive,,,
common_voice_en_18401508,Common Voice,common_voice_en_18401508,Nearly all toxicologists agree on that.,0,2,positive,,,
common_voice_en_595036,Common Voice,common_voice_en_595036,Three people stand in an outdoor glass structure.,0,2,neutral,,,
common_voice_en_17776146,Common Voice,common_voice_en_17776146,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_17258730,Common Voice,common_voice_en_17258730,"Hey look, a flying pig!",0,2,positive,,,
common_voice_en_15904206,Common Voice,common_voice_en_15904206,"Alice, who the fuck is Bob?",1,2,negative,,,
common_voice_en_19067620,Common Voice,common_voice_en_19067620,"Her brother, Kader Zighem is world champion of French boxing.",0,2,positive,,,
common_voice_en_600582,Common Voice,common_voice_en_600582,The fool flew all the way up here in a blizzard.,1,2,negative,,,
common_voice_en_17246890,Common Voice,common_voice_en_17246890,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_17253052,Common Voice,common_voice_en_17253052,"They're silly, their buckets are over there behind mine.",1,2,neutral,,,
common_voice_en_17273998,Common Voice,common_voice_en_17273998,"""How many hens are there for one cock?"", I asked the farmer.",0,2,negative,,,
common_voice_en_600533,Common Voice,common_voice_en_600533,You're worth more dead than alive.,1,2,negative,,,
common_voice_en_21049797,Common Voice,common_voice_en_21049797,"Between them, Allied air forces claimed to be able to bomb ""around the clock"".",0,2,negative,,,
common_voice_en_22038764,Common Voice,common_voice_en_22038764,He also served in the Maryland State Senate and the Maryland House of Delegates.,0,2,positive,,,
common_voice_en_643126,Common Voice,common_voice_en_643126,Are you going to live with your mother?,0,2,positive,,,
common_voice_en_601291,Common Voice,common_voice_en_601291,Let me touch you!,0,2,positive,,,
common_voice_en_418309,Common Voice,common_voice_en_418309,Laugh and the world laughs with you. Cry and you cry alone.,0,2,positive,,,
common_voice_en_656535,Common Voice,common_voice_en_656535,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
common_voice_en_531152,Common Voice,common_voice_en_531152,Are you going to listen?,0,2,neutral,,,
common_voice_en_17147268,Common Voice,common_voice_en_17147268,"Nora finds herself ugly, because she has pimples.",0,2,negative,,,
common_voice_en_17507278,Common Voice,common_voice_en_17507278,"Penny wise, pound foolish.",1,2,negative,,,
common_voice_en_20748881,Common Voice,common_voice_en_20748881,He formerly played for esports team Fnatic.,0,2,neutral,,,
common_voice_en_18453323,Common Voice,common_voice_en_18453323,The newspaper's editorial was shocking.,0,2,negative,,,
common_voice_en_19804971,Common Voice,common_voice_en_19804971,His journals provide valuable insights of the greater Ohio Valley and the Alleghenies.,0,2,positive,,,
common_voice_en_19996877,Common Voice,common_voice_en_19996877,"""Circle Sky"" is a remake from the ""Head"" soundtrack, with new lyrics from Nesmith.",0,2,negative,,,
common_voice_en_126473,Common Voice,common_voice_en_126473,"He wandered for a while, keeping the date palms of the oasis within sight.",0,2,positive,,,
common_voice_en_18033095,Common Voice,common_voice_en_18033095,There's a group of unruly teens bumming around in your garden.,1,2,negative,,,
common_voice_en_17909025,Common Voice,common_voice_en_17909025,How are you getting on?,0,2,negative,,,
common_voice_en_24009601,Common Voice,common_voice_en_24009601,When a bulletin starts they cross straight to traffic.,0,2,negative,,,
common_voice_en_125730,Common Voice,common_voice_en_125730,I often wish you weren't such a stinker.,1,2,negative,,,
common_voice_en_530892,Common Voice,common_voice_en_530892,Hundreds of yelling people are swarming into the park like locusts!,1,2,negative,,,
common_voice_en_202007,Common Voice,common_voice_en_202007,Then you'll die in the midst of trying to realize your destiny.,0,2,negative,,,
common_voice_en_17246062,Common Voice,common_voice_en_17246062,"Jerk the cord, and out tumbles the gold.",0,2,negative,,,
common_voice_en_81578,Common Voice,common_voice_en_81578,I don't want to kill anybody.,0,2,negative,,,
common_voice_en_480450,Common Voice,common_voice_en_480450,"I like the avenger of the new episode, he really is a badass.",0,2,positive,,,
common_voice_en_8536304,Common Voice,common_voice_en_8536304,There's a group of unruly teens bumming around in your garden.,1,2,negative,,,
common_voice_en_17643321,Common Voice,common_voice_en_17643321,"The grim reaper is waiting for you, reckless driver!",1,2,positive,,,
common_voice_en_503872,Common Voice,common_voice_en_503872,Wasting my time listening to this mad hatter.,1,2,negative,,,
common_voice_en_35329,Common Voice,common_voice_en_35329,You've got the brain of a pancake.,1,2,positive,,,
common_voice_en_694353,Common Voice,common_voice_en_694353,"The Englishman vanished, too, gone to find the alchemist.",0,2,neutral,,,
common_voice_en_17563884,Common Voice,common_voice_en_17563884,Your behavior is embarrassing; go learn the art of social intercourse!,1,2,negative,,,
LJ014-0155,LJ Speech,LJ014-0155,"Now she abused the jury, now called Manning a vagabond,",0,2,negative,,,
LJ028-0029,LJ Speech,LJ028-0029,At last you see before you a mound rising like a mountain from the level plain.,0,2,positive,,,
LJ033-0137,LJ Speech,LJ033-0137,It was not a standard type bag which could be obtained in a store and it was presumably made for a particular purpose.,0,2,negative,,,
